PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37511081	PMC10379432	73	5	{'100683160': ('LDLR', 47, 9615.0), '3949': ('LDLR', 16, 9606.0), '22796': ('COG2', 4, 9606.0), '476694': ('CALR', 5, 9615.0), '2597': ('GAPDH', 1, 9606.0)}	621
37894988	PMC10607113	242	24	{'6387': ('CXCL12', 104, 9606.0), '4353': ('MPO', 17, 9606.0), '338': ('APOB', 19, 9606.0), '20315': ('Cxcl12', 17, 10090.0), '12767': ('Cxcr4', 7, 10090.0), '12778': ('Ackr3', 2, 10090.0), '15894': ('Icam1', 4, 10090.0), '11303': ('Abca1', 2, 10090.0), '11806': ('Apoa1', 4, 10090.0), '3383': ('ICAM1', 1, 9606.0), '7412': ('VCAM1', 1, 9606.0), '959': ('CD40LG', 2, 9606.0), '7124': ('TNF', 10, 9606.0), '5444': ('PON1', 21, 9606.0), '335': ('APOA1', 6, 9606.0), '3949': ('LDLR', 3, 9606.0), '255738': ('PCSK9', 2, 9606.0), '7852': ('CXCR4', 9, 9606.0), '57007': ('ACKR3', 4, 9606.0), '3569': ('IL6', 1, 9606.0), '4973': ('OLR1', 2, 9606.0), '4846': ('NOS3', 1, 9606.0), '7422': ('VEGFA', 2, 9606.0), '213': ('ALB', 1, 9606.0)}	938
38094739	PMC10715968	2	2	{'255738': ('PCSK9', 1, 9606.0), '1443': ('CSH2', 1, 9606.0)}	802
38836010	PMC11006262	16	4	{'3949': ('LDLR', 7, 9606.0), '338': ('APOB', 4, 9606.0), '255738': ('PCSK9', 4, 9606.0), '26119': ('LDLRAP1', 1, 9606.0)}	763
20719861	PMC2957323	40	10	{'3949': ('LDLR', 14, 9606.0), '255738': ('PCSK9', 6, 9606.0), '348': ('APOE', 3, 9606.0), '338': ('APOB', 1, 9606.0), '64240': ('ABCG5', 9, 9606.0), '1723': ('DHODH', 1, 9606.0), '79628': ('SH3TC2', 1, 9606.0), '26119': ('LDLRAP1', 1, 9606.0), '64241': ('ABCG8', 3, 9606.0), '6721': ('SREBF2', 1, 9606.0)}	612
21418584	PMC3071311	46	3	{'3949': ('LDLR', 42, 9606.0), '81620': ('CDT1', 2, 9606.0), '255738': ('PCSK9', 2, 9606.0)}	972
22528129	PMC3374117	86	4	{'3949': ('LDLR', 75, 9606.0), '338': ('APOB', 8, 9606.0), '348': ('APOE', 2, 9606.0), '1950': ('EGF', 1, 9606.0)}	197
23836931	PMC3704979	792	47	{'26119': ('LDLRAP1', 192, 9606.0), '4036': ('LRP2', 258, 9606.0), '16835': ('Ldlr', 12, 10090.0), '329260': ('Dennd1b', 29, 10090.0), '77407': ('Rab35', 36, 10090.0), '13649': ('Egfr', 3, 10090.0), '300438': ('Ldlr', 5, 10116.0), '22042': ('Tfrc', 5, 10090.0), '7037': ('TFRC', 22, 9606.0), '111364': ('H2', 5, 10090.0), '29216': ('Lrp2', 7, 10116.0), '79128': ('Dab2', 3, 10116.0), '53609': ('Clasrp', 4, 10090.0), '1601': ('DAB2', 26, 9606.0), '314764': ('Eea1', 1, 10116.0), '53869': ('Rab11a', 3, 10090.0), '8411': ('EEA1', 2, 9606.0), '8766': ('RAB11A', 10, 9606.0), '14725': ('Lrp2', 33, 10090.0), '100017': ('Ldlrap1', 28, 10090.0), '25194': ('Gnrh1', 13, 10116.0), '22041': ('Trf', 13, 10090.0), '13426': ('Dync1i1', 5, 10090.0), '17869': ('Myc', 3, 10090.0), '13132': ('Dab2', 10, 10090.0), '24577': ('Myc', 6, 10116.0), '56501': ('Elf4', 4, 10090.0), '17002': ('Ltf', 4, 10090.0), '14433': ('Gapdh', 5, 10090.0), '15463': ('Agfg1', 4, 10090.0), '16800': ('Arhgef2', 4, 10090.0), '105243': ('Slc9a3', 12, 10090.0), '21418': ('Tfap2a', 1, 10090.0), '19325': ('Rab10', 1, 10090.0), '69150': ('Snx4', 3, 10090.0), '17920': ('Myo6', 2, 10090.0), '280408': ('Rilp', 1, 10090.0), '211652': ('Wwc1', 1, 10090.0), '16971': ('Lrp1', 3, 10090.0), '56379': ('Kcnj1', 3, 10090.0), '21419': ('Tfap2b', 1, 10090.0), '5663': ('PSEN1', 1, 9606.0), '351': ('APP', 1, 9606.0), '11657': ('Alb', 3, 10090.0), '14473': ('Gc', 1, 10090.0), '216238': ('Eea1', 2, 10090.0), '16440': ('Itpr3', 1, 10090.0)}	583
24156559	PMC3826668	4	1	{'403550': ('ALB', 4, 9615.0)}	701
24600261	PMC3915789	9	4	{'3949': ('LDLR', 2, 9606.0), '3156': ('HMGCR', 1, 9606.0), '335': ('APOA1', 3, 9606.0), '338': ('APOB', 3, 9606.0)}	784
